Experience_ID,Title,City,Type,Base_Price_EUR,Duration_Hours,Main_Features,Supported_Languages,Avg_Rating,Review_Count
EXP000185,Visit the Museum of San Sebastian,San Sebastian,Museum Ticket,143.81,2.3,"Private group, Skip-the-line, Wheelchair accessible, Instant confirmation","en,de",5.0,5089
EXP000186,Flamenco Show in Santiago,Santiago,Flamenco Show,111.75,3.4,"Wheelchair accessible, Free cancellation, Skip-the-line, Private group","en,de",4.01,1540
EXP000187,Flamenco Show in San Sebastian,San Sebastian,Flamenco Show,109.89,2.8,"Instant confirmation, Private group, Skip-the-line","en,de",3.96,7359
EXP000188,Visit the Museum of Valencia,Valencia,Museum Ticket,159.08,4.5,"Private group, Wheelchair accessible","en,de",4.87,2478
EXP000189,Guided Tour in Bilbao,Bilbao,Guided Tour,68.34,2.8,"Instant confirmation, Skip-the-line, Private group, Multi-language guide","en,de",4.53,2694
EXP000190,Local Market Tour in Seville,Seville,Local Market Tour,196.94,5.1,"Free cancellation, Wheelchair accessible","en,de",4.56,5590
EXP000191,Local Market Tour in San Sebastian,San Sebastian,Local Market Tour,89.74,3.5,"Wheelchair accessible, Private group, Instant confirmation, Free cancellation","en,de",4.08,5725
EXP000192,Wine Tasting in Valencia,Valencia,Wine Tasting,218.79,2.5,"Multi-language guide, Skip-the-line, Wheelchair accessible","en,de",4.08,1986
EXP000193,Architecture Walk through Tenerife,Tenerife,Architecture Walk,149.13,5.9,"Private group, Free cancellation, Multi-language guide","en,de",3.85,1718
EXP000194,Wine Tasting in Santiago,Santiago,Wine Tasting,184.5,5.5,"Instant confirmation, Multi-language guide, Free cancellation, Skip-the-line","en,de",4.45,1688
EXP000195,Local Market Tour in Palma,Palma,Local Market Tour,142.85,3.0,"Multi-language guide, Free cancellation","en,de",4.89,6823
EXP000196,Adventure Park Experience in Granada,Granada,Adventure Park,24.18,1.7,"Instant confirmation, Private group","en,de",3.82,5274
EXP000197,Cooking Class in Zaragoza,Zaragoza,Cooking Class,136.75,5.5,"Wheelchair accessible, Free cancellation, Multi-language guide","en,de",4.6,415
EXP000198,Guided Tour in Cordoba,Cordoba,Guided Tour,40.75,7.4,"Free cancellation, Instant confirmation, Private group, Skip-the-line","en,de",4.46,1187
EXP000199,Adventure Park Experience in Malaga,Malaga,Adventure Park,59.54,3.2,"Multi-language guide, Wheelchair accessible","en,de",4.35,6806
EXP000200,Visit the Museum of San Sebastian,San Sebastian,Museum Ticket,212.28,7.3,"Free cancellation, Skip-the-line","en,de",4.57,5271
EXP000201,Wine Tasting in Granada,Granada,Wine Tasting,218.19,1.8,"Instant confirmation, Private group","en,de",3.87,3290
EXP000202,Hiking Trail in Valencia,Valencia,Hiking,30.56,5.9,"Multi-language guide, Skip-the-line, Free cancellation","en,de",4.53,626
EXP000203,Kayaking Adventure in Cordoba,Cordoba,Kayaking,196.39,4.4,"Instant confirmation, Private group, Skip-the-line","en,de",4.35,5845
EXP000204,Kayaking Adventure in Madrid,Madrid,Kayaking,67.84,2.9,"Multi-language guide, Wheelchair accessible, Private group","en,es",4.41,1464
EXP000205,Architecture Walk through Barcelona,Barcelona,Architecture Walk,97.0,3.3,"Instant confirmation, Multi-language guide, Skip-the-line","en,es",4.25,4863
EXP000206,Local Market Tour in Palma,Palma,Local Market Tour,214.44,1.2,"Wheelchair accessible, Multi-language guide, Free cancellation","en,de",5.0,979
EXP000207,Architecture Walk through Santiago,Santiago,Architecture Walk,26.67,4.1,"Wheelchair accessible, Skip-the-line","en,de",4.23,775
EXP000208,Architecture Walk through Tenerife,Tenerife,Architecture Walk,160.87,6.0,"Skip-the-line, Instant confirmation","en,de",3.98,1310
EXP000209,Local Market Tour in Granada,Granada,Local Market Tour,175.45,7.2,"Skip-the-line, Wheelchair accessible","en,de",4.2,7874
EXP000210,Local Market Tour in Barcelona,Barcelona,Local Market Tour,213.66,4.8,"Wheelchair accessible, Private group, Instant confirmation","en,es",4.2,314
EXP000211,Wine Tasting in Alicante,Alicante,Wine Tasting,96.76,2.8,"Multi-language guide, Wheelchair accessible","en,de",4.01,3099
EXP000212,Kayaking Adventure in Valencia,Valencia,Kayaking,227.32,7.4,"Wheelchair accessible, Free cancellation, Instant confirmation","en,de",4.68,6798
EXP000213,Flamenco Show in Palma,Palma,Flamenco Show,124.02,5.9,"Instant confirmation, Wheelchair accessible, Private group, Multi-language guide","en,de",4.51,6587
EXP000214,Adventure Park Experience in Bilbao,Bilbao,Adventure Park,220.92,6.8,"Private group, Instant confirmation, Skip-the-line, Wheelchair accessible","en,de",4.06,1702
EXP000215,Architecture Walk through Tenerife,Tenerife,Architecture Walk,186.87,5.2,"Instant confirmation, Multi-language guide, Wheelchair accessible","en,de",4.43,3378
EXP000216,Visit the Museum of Granada,Granada,Museum Ticket,88.45,6.2,"Instant confirmation, Wheelchair accessible, Free cancellation","en,de",4.12,4149
EXP000217,Adventure Park Experience in Palma,Palma,Adventure Park,71.27,6.5,"Multi-language guide, Skip-the-line, Free cancellation","en,de",4.2,4373
EXP000218,Visit the Museum of Santiago,Santiago,Museum Ticket,199.86,7.0,"Instant confirmation, Multi-language guide, Private group, Skip-the-line","en,de",3.77,36
EXP000219,Visit the Museum of Santiago,Santiago,Museum Ticket,153.69,6.6,"Skip-the-line, Instant confirmation, Multi-language guide","en,de",4.42,6273
EXP000220,Adventure Park Experience in Santiago,Santiago,Adventure Park,49.68,4.6,"Skip-the-line, Multi-language guide, Wheelchair accessible, Instant confirmation","en,de",4.34,6964
EXP000221,Hiking Trail in Zaragoza,Zaragoza,Hiking,73.71,6.3,"Private group, Free cancellation","en,de",3.62,6148
EXP000222,Adventure Park Experience in Barcelona,Barcelona,Adventure Park,170.13,4.6,"Private group, Free cancellation, Multi-language guide","en,es",4.16,7953
EXP000223,Flamenco Show in Barcelona,Barcelona,Flamenco Show,210.72,1.7,"Skip-the-line, Wheelchair accessible, Private group","en,es",4.53,6651
EXP000224,Visit the Museum of Ibiza,Ibiza,Museum Ticket,15.22,2.8,"Multi-language guide, Skip-the-line, Instant confirmation, Free cancellation","en,de",4.57,1213
EXP000225,Guided Tour in Alicante,Alicante,Guided Tour,83.83,2.6,"Multi-language guide, Instant confirmation, Skip-the-line, Private group","en,de",4.48,7540
EXP000226,Adventure Park Experience in Zaragoza,Zaragoza,Adventure Park,116.84,6.4,"Wheelchair accessible, Skip-the-line, Private group, Free cancellation","en,de",4.17,5340
EXP000227,Wine Tasting in Alicante,Alicante,Wine Tasting,170.14,3.7,"Wheelchair accessible, Private group","en,de",3.85,6214
EXP000228,Adventure Park Experience in Barcelona,Barcelona,Adventure Park,128.06,3.5,"Skip-the-line, Free cancellation, Wheelchair accessible, Multi-language guide","en,es",4.0,4928
EXP000229,Local Market Tour in Ibiza,Ibiza,Local Market Tour,146.78,5.6,"Instant confirmation, Free cancellation","en,de",3.99,4660
EXP000230,Hiking Trail in Cordoba,Cordoba,Hiking,111.56,7.4,"Multi-language guide, Skip-the-line, Wheelchair accessible, Private group","en,de",4.35,3787
EXP000231,Hiking Trail in Ibiza,Ibiza,Hiking,142.2,5.2,"Multi-language guide, Instant confirmation, Private group","en,de",4.32,1903
EXP000232,Flamenco Show in Santiago,Santiago,Flamenco Show,36.59,5.9,"Private group, Wheelchair accessible, Skip-the-line, Free cancellation","en,de",4.82,3992
EXP000233,Adventure Park Experience in San Sebastian,San Sebastian,Adventure Park,237.89,2.3,"Skip-the-line, Instant confirmation, Wheelchair accessible, Private group","en,de",4.03,6109
EXP000234,Local Market Tour in Alicante,Alicante,Local Market Tour,52.62,1.3,"Instant confirmation, Skip-the-line, Multi-language guide","en,de",4.73,2891
EXP000235,Local Market Tour in San Sebastian,San Sebastian,Local Market Tour,112.37,2.6,"Private group, Instant confirmation, Wheelchair accessible, Multi-language guide","en,de",4.37,7027
EXP000236,Architecture Walk through Granada,Granada,Architecture Walk,241.64,5.3,"Private group, Skip-the-line, Instant confirmation","en,de",4.4,645
EXP000237,Guided Tour in Palma,Palma,Guided Tour,225.74,2.8,"Instant confirmation, Multi-language guide, Free cancellation, Wheelchair accessible","en,de",5.0,2255
EXP000238,Local Market Tour in Seville,Seville,Local Market Tour,101.66,3.0,"Wheelchair accessible, Multi-language guide, Skip-the-line, Private group","en,de",4.0,3348
EXP000239,Guided Tour in San Sebastian,San Sebastian,Guided Tour,38.79,4.6,"Free cancellation, Skip-the-line","en,de",5.0,5669
EXP000240,Cooking Class in Seville,Seville,Cooking Class,239.5,6.6,"Wheelchair accessible, Private group, Skip-the-line, Multi-language guide","en,de",3.94,7780
EXP000241,Kayaking Adventure in Ibiza,Ibiza,Kayaking,165.53,6.2,"Wheelchair accessible, Multi-language guide, Free cancellation, Instant confirmation","en,de",4.8,4149
EXP000242,Architecture Walk through San Sebastian,San Sebastian,Architecture Walk,236.97,5.4,"Multi-language guide, Skip-the-line, Wheelchair accessible","en,de",4.46,1227
EXP000243,Adventure Park Experience in Bilbao,Bilbao,Adventure Park,165.85,1.1,"Multi-language guide, Instant confirmation","en,de",3.71,2914
EXP000244,Architecture Walk through Cordoba,Cordoba,Architecture Walk,110.68,5.8,"Private group, Skip-the-line","en,de",4.71,7964
EXP000245,Kayaking Adventure in Palma,Palma,Kayaking,92.48,1.4,"Instant confirmation, Wheelchair accessible, Free cancellation, Multi-language guide","en,de",4.6,3384
EXP000246,Architecture Walk through Barcelona,Barcelona,Architecture Walk,161.96,6.0,"Free cancellation, Instant confirmation, Wheelchair accessible","en,es",4.59,69
EXP000247,Wine Tasting in Tenerife,Tenerife,Wine Tasting,135.55,7.7,"Free cancellation, Private group, Skip-the-line, Instant confirmation","en,de",4.21,6691
EXP000248,Hiking Trail in Granada,Granada,Hiking,155.43,2.7,"Multi-language guide, Free cancellation","en,de",4.31,7500
EXP000249,Flamenco Show in Seville,Seville,Flamenco Show,241.18,4.4,"Instant confirmation, Skip-the-line","en,de",4.07,2028
EXP000250,Architecture Walk through Palma,Palma,Architecture Walk,172.13,2.4,"Skip-the-line, Private group","en,de",3.99,5174
EXP000251,Guided Tour in Malaga,Malaga,Guided Tour,130.82,3.4,"Multi-language guide, Private group, Free cancellation, Instant confirmation","en,de",4.08,82
EXP000252,Cooking Class in Santiago,Santiago,Cooking Class,248.18,5.5,"Multi-language guide, Skip-the-line","en,de",3.98,4320
EXP000253,Flamenco Show in Tenerife,Tenerife,Flamenco Show,50.15,4.8,"Wheelchair accessible, Private group","en,de",4.43,55
EXP000254,Kayaking Adventure in Tenerife,Tenerife,Kayaking,52.64,5.1,"Multi-language guide, Free cancellation, Private group, Wheelchair accessible","en,de",4.63,452
EXP000255,Guided Tour in Ibiza,Ibiza,Guided Tour,131.14,2.2,"Free cancellation, Private group, Wheelchair accessible","en,de",4.45,525
EXP000256,Wine Tasting in Valencia,Valencia,Wine Tasting,246.47,1.3,"Instant confirmation, Free cancellation, Private group, Multi-language guide","en,de",4.7,5793
EXP000257,Flamenco Show in Alicante,Alicante,Flamenco Show,20.39,3.7,"Instant confirmation, Free cancellation, Wheelchair accessible","en,de",4.3,3992
EXP000258,Wine Tasting in Malaga,Malaga,Wine Tasting,244.95,4.0,"Free cancellation, Multi-language guide, Skip-the-line, Instant confirmation","en,de",4.76,906
EXP000259,Kayaking Adventure in Alicante,Alicante,Kayaking,37.9,6.5,"Private group, Multi-language guide","en,de",4.54,1851
EXP000260,Adventure Park Experience in Zaragoza,Zaragoza,Adventure Park,23.67,2.7,"Private group, Multi-language guide, Skip-the-line, Instant confirmation","en,de",3.35,5310
EXP000261,Architecture Walk through Madrid,Madrid,Architecture Walk,144.75,7.5,"Private group, Wheelchair accessible","en,es",4.66,2953
EXP000262,Local Market Tour in Cordoba,Cordoba,Local Market Tour,161.08,4.5,"Multi-language guide, Instant confirmation, Private group, Skip-the-line","en,de",3.72,994
EXP000263,Wine Tasting in Tenerife,Tenerife,Wine Tasting,48.95,5.3,"Private group, Free cancellation, Wheelchair accessible","en,de",4.74,696
EXP000264,Adventure Park Experience in Madrid,Madrid,Adventure Park,196.24,2.1,"Multi-language guide, Skip-the-line","en,es",4.26,6437
EXP000265,Guided Tour in Seville,Seville,Guided Tour,17.1,5.5,"Private group, Multi-language guide","en,de",4.36,6755
EXP000266,Architecture Walk through Cordoba,Cordoba,Architecture Walk,148.63,1.3,"Private group, Wheelchair accessible","en,de",4.16,1494
EXP000267,Hiking Trail in Santiago,Santiago,Hiking,176.16,2.0,"Free cancellation, Instant confirmation, Skip-the-line","en,de",4.56,6139
EXP000268,Guided Tour in Tenerife,Tenerife,Guided Tour,192.62,1.4,"Free cancellation, Instant confirmation, Private group, Multi-language guide","en,de",4.01,5012
EXP000269,Visit the Museum of Tenerife,Tenerife,Museum Ticket,228.67,3.5,"Skip-the-line, Instant confirmation","en,de",4.26,2469
EXP000270,Flamenco Show in Madrid,Madrid,Flamenco Show,100.89,5.4,"Skip-the-line, Wheelchair accessible","en,es",4.67,127
EXP000271,Kayaking Adventure in Tenerife,Tenerife,Kayaking,62.44,2.5,"Multi-language guide, Wheelchair accessible, Free cancellation, Skip-the-line","en,de",4.51,650
EXP000272,Kayaking Adventure in Granada,Granada,Kayaking,25.14,1.3,"Private group, Multi-language guide, Instant confirmation","en,de",3.46,7183
EXP000273,Kayaking Adventure in Bilbao,Bilbao,Kayaking,100.48,2.5,"Multi-language guide, Wheelchair accessible, Free cancellation","en,de",4.2,3424
EXP000274,Guided Tour in Granada,Granada,Guided Tour,165.0,1.5,"Private group, Skip-the-line","en,de",4.79,3684
EXP000275,Visit the Museum of Barcelona,Barcelona,Museum Ticket,99.71,4.7,"Multi-language guide, Wheelchair accessible, Skip-the-line, Private group","en,es",4.19,4535
EXP000276,Visit the Museum of Barcelona,Barcelona,Museum Ticket,226.12,2.4,"Skip-the-line, Free cancellation, Multi-language guide, Private group","en,es",4.25,6250
EXP000277,Hiking Trail in Malaga,Malaga,Hiking,161.5,7.9,"Private group, Instant confirmation, Free cancellation, Skip-the-line","en,de",4.01,3296
EXP000278,Cooking Class in Seville,Seville,Cooking Class,96.92,6.0,"Private group, Multi-language guide, Skip-the-line, Wheelchair accessible","en,de",4.36,2309
EXP000279,Wine Tasting in Zaragoza,Zaragoza,Wine Tasting,175.44,4.6,"Private group, Multi-language guide, Skip-the-line, Wheelchair accessible","en,de",4.14,3108
EXP000280,Hiking Trail in Cordoba,Cordoba,Hiking,149.35,7.8,"Multi-language guide, Wheelchair accessible, Skip-the-line, Private group","en,de",4.67,2088
EXP000281,Flamenco Show in Tenerife,Tenerife,Flamenco Show,219.93,1.6,"Instant confirmation, Wheelchair accessible, Free cancellation","en,de",4.54,5528
EXP000282,Kayaking Adventure in Cordoba,Cordoba,Kayaking,43.48,3.4,"Skip-the-line, Wheelchair accessible, Multi-language guide, Private group","en,de",4.8,7474
EXP000283,Local Market Tour in Valencia,Valencia,Local Market Tour,94.24,4.6,"Wheelchair accessible, Skip-the-line","en,de",4.57,4597
EXP000284,Kayaking Adventure in Tenerife,Tenerife,Kayaking,162.16,1.8,"Private group, Skip-the-line","en,de",4.35,3320
EXP000285,Kayaking Adventure in Valencia,Valencia,Kayaking,77.01,4.7,"Skip-the-line, Instant confirmation, Private group, Multi-language guide","en,de",4.48,5391
EXP000286,Adventure Park Experience in Tenerife,Tenerife,Adventure Park,141.1,5.2,"Multi-language guide, Free cancellation, Instant confirmation, Wheelchair accessible","en,de",3.96,569
EXP000287,Cooking Class in Alicante,Alicante,Cooking Class,117.09,7.4,"Free cancellation, Multi-language guide, Private group","en,de",4.78,5167
EXP000288,Wine Tasting in Bilbao,Bilbao,Wine Tasting,208.59,7.1,"Instant confirmation, Private group","en,de",4.6,5604
EXP000289,Flamenco Show in Barcelona,Barcelona,Flamenco Show,159.64,6.4,"Instant confirmation, Private group, Wheelchair accessible","en,es",4.03,7940
EXP000290,Cooking Class in Valencia,Valencia,Cooking Class,68.95,5.0,"Instant confirmation, Free cancellation","en,de",3.96,5155
EXP000291,Guided Tour in Granada,Granada,Guided Tour,189.22,2.2,"Instant confirmation, Multi-language guide, Private group, Wheelchair accessible","en,de",4.27,1607
EXP000292,Adventure Park Experience in Barcelona,Barcelona,Adventure Park,193.01,4.5,"Wheelchair accessible, Skip-the-line","en,es",4.57,644
EXP000293,Hiking Trail in San Sebastian,San Sebastian,Hiking,208.88,1.4,"Skip-the-line, Free cancellation","en,de",4.17,4460
EXP000294,Guided Tour in Barcelona,Barcelona,Guided Tour,204.24,6.6,"Free cancellation, Instant confirmation, Multi-language guide, Private group","en,es",4.29,2475
EXP000295,Architecture Walk through Granada,Granada,Architecture Walk,70.2,2.7,"Private group, Multi-language guide","en,de",3.85,6028
EXP000296,Hiking Trail in Granada,Granada,Hiking,170.13,7.1,"Free cancellation, Private group, Multi-language guide, Wheelchair accessible","en,de",4.8,7487
EXP000297,Kayaking Adventure in Palma,Palma,Kayaking,207.74,6.8,"Wheelchair accessible, Private group","en,de",4.38,869
EXP000298,Local Market Tour in Cordoba,Cordoba,Local Market Tour,239.74,2.0,"Multi-language guide, Wheelchair accessible, Free cancellation","en,de",3.75,11
EXP000299,Hiking Trail in Malaga,Malaga,Hiking,43.5,7.5,"Multi-language guide, Wheelchair accessible, Free cancellation, Skip-the-line","en,de",4.65,4275
EXP000300,Architecture Walk through Ibiza,Ibiza,Architecture Walk,223.81,7.4,"Free cancellation, Private group, Wheelchair accessible, Skip-the-line","en,de",4.49,3228
